"Species","sizeWeight","disweight","IntraHAIC","InterHAIC"
"TA","3.6",1.1,25082.5819128632,28973.9415961954
"BS","3.6",1.1,45247.4880593071,49208.3522064417
"Other","3.6",1.1,19424.8519391431,19421.8271282005
"All","3.6",1.2,135887.867704866,151832.039123373
"JP","3.6",1.2,36001.4934127301,43404.1835319138
"TA","3.6",1.2,25149.043426536,29085.2849980955
"BS","3.6",1.2,45252.3277058625,49347.1583555663
"Other","3.6",1.2,19454.5600501289,19477.9379590263
"All","3.6",1.3,136078.713817618,152194.371015837
"JP","3.6",1.3,36020.1704036867,43544.4061987494
"TA","3.6",1.3,25219.8861828479,29197.1971259937
"BS","3.6",1.3,45255.5168222589,49491.350516706
"Other","3.6",1.3,19483.8581094502,19534.0718853338
"All","3.6",1.5,136458.162756326,152926.537285027
"JP","3.6",1.5,36055.1332982304,43818.7215801869
"TA","3.6",1.5,25375.9975530112,29421.5296162918
"BS","3.6",1.5,45259.6729385121,49795.9596445033
"Other","3.6",1.5,19541.5673608263,19646.0934495375
"All","3.7",0.1,134097.034046913,148216.123249309
"JP","3.7",0.1,35782.5857271893,41936.7794180992
"TA","3.7",0.1,24669.3310519838,27987.0055880306
"BS","3.7",0.1,45134.8573967183,48156.6345152464
"Other","3.7",0.1,19139.7686571299,18914.8813020972
"All","3.7",0.4,134560.363938303,149115.212264005
"JP","3.7",0.4,35850.0955068425,42302.1204419818
"TA","3.7",0.4,24764.7059366317,28257.3303823062
"BS","3.7",0.4,45193.6947351773,48414.7072371472
"Other","3.7",0.4,19227.6382020574,19060.0887514845
"All","3.7",0.5,134733.701279789,149434.023895202
"JP","3.7",0.5,35876.4247895119,42433.4309590483
"TA","3.7",0.5,24804.5908641471,28354.5883081719
"BS","3.7",0.5,45213.373207407,48513.8361945088
"Other","3.7",0.5,19258.1529491894,19111.5553565389
"All","3.7",0.7,135101.502231148,150094.296183171
"JP","3.7",0.7,35931.9976096957,42705.882574153
"TA","3.7",0.7,24896.5259649341,28557.7347986107
"BS","3.7",0.7,45249.9424679658,48729.8250245099
"Other","3.7",0.7,19319.9751978772,19217.8865923636
"All","3.7",0.9,135487.16055245,150778.550222924
"JP","3.7",0.9,35987.3583326364,42986.2160379768
"TA","3.7",0.9,25004.1878731207,28769.9093885888
"BS","3.7",0.9,45279.7038259816,48967.7725482868
"Other","3.7",0.9,19381.64902672,19327.3133159017
"All","3.7",1,135682.702805865,151127.616259322
"JP","3.7",1,36013.4641463049,43127.4238554057
"TA","3.7",1,25063.7117436897,28878.4359943539
"BS","3.7",1,45291.1998102687,49094.5533815573
"Other","3.7",1,19412.0235187663,19382.6752213678
"All","3.7",1.1,135878.18084737,151480.394767998
"JP","3.7",1.1,36037.9361501826,43268.3803294096
"TA","3.7",1.1,25126.9945859198,28988.0924048045
"BS","3.7",1.1,45300.2959843146,49226.421930726
"Other","3.7",1.1,19441.9329069908,19438.2324251972
"All","3.7",1.2,136072.553473098,151836.317012216
"JP","3.7",1.2,36060.5943329467,43408.4491645002
"TA","3.7",1.2,25194.1049467528,29098.5252176546
"BS","3.7",1.2,45307.1322928622,49363.3466286433
"Other","3.7",1.2,19471.3201634805,19493.8399734353
"All","3.7",1.3,136265.184752057,152194.89767141
"JP","3.7",1.3,36081.5283951772,43547.0625713944
"TA","3.7",1.3,25265.2060384068,29209.4057504308
"BS","3.7",1.3,45312.066237702,49505.3259320894
"Other","3.7",1.3,19500.1883568638,19549.3829538215
"All","3.7",1.5,136644.956023033,152918.425079266
"JP","3.7",1.5,36120.0030739573,43818.0142808628
"TA","3.7",1.5,25420.4538348774,29431.3519772419
"BS","3.7",1.5,45318.7115590629,49804.5095838199
"Other","3.7",1.5,19556.6944286923,19659.9687762453
"All","3.8",0.1,134218.36039115,148236.042937279
"JP","3.8",0.1,35811.0559907154,41950.4058186944
"TA","3.8",0.1,24696.8457127194,28002.6192920567
"BS","3.8",0.1,45164.0062688388,48176.9054531789
"Other","3.8",0.1,19154.7112328146,18931.2207802146
"All","3.8",0.4,134704.108404878,149136.737463944
"JP","3.8",0.4,35886.8948208394,42315.5105225236
"TA","3.8",0.4,24798.1476898612,28274.0954697591
"BS","3.8",0.4,45229.8539408105,48437.4685160391
"Other","3.8",0.4,19244.1038596996,19077.3594954168
"All","3.8",0.5,134884.278308058,149455.124827254
"JP","3.8",0.5,35916.0953701228,42446.2759137356
"TA","3.8",0.5,24839.9738699308,28371.4314788689
"BS","3.8",0.5,45251.9465601562,48536.851724674
"Other","3.8",0.5,19274.9517023147,19128.9465236036
"All","3.8",0.7,135264.404253506,150113.179343751
"JP","3.8",0.7,35977.4315423364,42717.0391847334
"TA","3.8",0.7,24935.5455822669,28574.2693001353
"BS","3.8",0.7,45293.3631572099,48752.478323278
"Other","3.8",0.7,19337.1682442591,19235.232119682
"All","3.8",0.9,135660.180011877,150793.484343121
"JP","3.8",0.9,36038.4227461278,42995.0288704998
"TA","3.8",0.9,25046.2675332492,28785.5330740456
"BS","3.8",0.9,45327.8418917223,48988.8918274748
"Other","3.8",0.9,19398.8680281065,19344.2409762335
"All","3.8",1,135859.790403435,151139.961158781
"JP","3.8",1,36067.2200482793,43134.8746661809
"TA","3.8",1,25107.0023148476,28893.3917937893
"BS","3.8",1,45341.5701451163,49114.4584226618
"Other","3.8",1,19429.1154315071,19399.2599943898
"All","3.8",1.1,136058.583503217,151489.757450947
"JP","3.8",1.1,36094.2505263882,43274.3709134702
"TA","3.8",1.1,25171.2228323428,29002.248773033
"BS","3.8",1.1,45352.7607893816,49244.8085681012
"Other","3.8",1.1,19458.8026839257,19454.3885168039
"All","3.8",1.2,136255.44380862,151842.316234149
"JP","3.8",1.2,36119.2874009714,43412.9009203475
"TA","3.8",1.2,25238.9491773341,29111.7594970615
"BS","3.8",1.2,45361.5060983629,49379.9059591949
"Other","3.8",1.2,19487.8706688341,19509.4842543885
"All","3.8",1.3,136449.658097995,152197.163884587
"JP","3.8",1.3,36142.3663457296,43549.9146591714
"TA","3.8",1.3,25310.2950484609,29221.6047835887
"BS","3.8",1.3,45368.1109182603,49519.7451875519
"Other","3.8",1.3,19516.3195467726,19564.4348615884
"All","3.8",1.5,136829.572261932,152912.167580823
"JP","3.8",1.5,36184.1859581657,43817.5457899128
"TA","3.8",1.5,25464.7293620605,29441.1803180159
"BS","3.8",1.5,45377.1586362979,49813.7051736753
"Other","3.8",1.5,19571.6716828791,19673.603811668
"All","3.9",0.1,134341.811937421,148258.739764648
"JP","3.9",0.1,35840.2101199719,41964.6139340279
"TA","3.9",0.1,24724.6463226406,28018.6634017536
"BS","3.9",0.1,45193.6262597407,48197.7572837654
"Other","3.9",0.1,19169.7808670416,18947.6755217465
"All","3.9",0.4,134848.77873167,149160.448862255
"JP","3.9",0.4,35924.1765883132,42329.2551020911
"TA","3.9",0.4,24831.7754714443,28291.0974573102
"BS","3.9",0.4,45266.296496317,48460.5683354259
"Other","3.9",0.4,19260.5312101202,19094.584754859
"All","3.9",0.5,135035.365616365,149478.251450718
"JP","3.9",0.5,35956.1560622433,42459.4175282074
"TA","3.9",0.5,24875.4918213709,28388.4549503235
"BS","3.9",0.5,45290.7226932743,48560.1498090526
"Other","3.9",0.5,19291.6663308787,19146.2457702671
"All","3.9",0.7,135426.99501318,150133.82917659
"JP","3.9",0.7,36023.0389853769,42728.4045051647
"TA","3.9",0.7,24974.5796617684,28590.8879017687
"BS","3.9",0.7,45336.8040316615,48775.3432495026
"Other","3.9",0.7,19354.2025826255,19252.406978148
"All","3.9",0.9,135832.125802513,150810.014336476
"JP","3.9",0.9,36089.4135706351,43003.9986895668
"TA","3.9",0.9,25088.2337569562,28801.1711244321
"BS","3.9",0.9,45375.8007143406,49010.2104648883
"Other","3.9",0.9,19415.8794370126,19360.9407970378
"All","3.9",1,136035.465136494,151153.851287308
"JP","3.9",1,36120.7739340839,43142.4696339696
"TA","3.9",1,25150.1211205838,28908.3378975721
"BS","3.9",1,45391.6615818068,49134.5802161245
"Other","3.9",1,19445.9859494051,19415.5972170959
"All","3.9",1.1,136237.273810789,151500.638619149
"JP","3.9",1.1,36150.2359758953,43280.5011362175
"TA","3.9",1.1,25215.2301637196,29016.3788048345
"BS","3.9",1.1,45404.8515888379,49263.4458656286
"Other","3.9",1.1,19475.4448483687,19470.2835767225
"All","3.9",1.2,136436.371249884,151849.83151192
"JP","3.9",1.2,36177.5305549112,43417.4957932088
"TA","3.9",1.2,25283.537029989,29124.958243699
"BS","3.9",1.2,45415.4193543656,49396.7669211791
"Other","3.9",1.2,19504.1952762292,19524.8604353874
"All","3.9",1.3,136631.976199681,152200.968280634
"JP","3.9",1.3,36202.6443021709,43552.9210016812
"TA","3.9",1.3,25355.1105498259,29233.7664576762
"BS","3.9",1.3,45423.6214619553,49534.5345136008
"Other","3.9",1.3,19532.2348129379,19579.2181584722
"All","3.9",1.5,137011.857971352,152907.56586315
"JP","3.9",1.5,36247.6430403206,43817.275317006
"TA","3.9",1.5,25508.769787118,29450.9889908671
"BS","3.9",1.5,45434.9816190973,49823.4605276263
"Other","3.9",1.5,19586.4788709966,19686.9892115986
"All","4",0.1,134467.062535461,148283.913707866
"JP","4",0.1,35870.0098068648,41979.3167370163
"TA","4",0.1,24752.7250836398,28035.0770969128
"BS","4",0.1,45223.6875695238,48219.1114643771
"Other","4",0.1,19184.9360691164,18964.2062882186
"All","4",0.4,134994.092399524,149186.08619802
"JP","4",0.4,35961.8925241343,42343.2842751577
"TA","4",0.4,24865.5691760263,28308.2854733263
"BS","4",0.4,45302.9871106925,48483.94127605
"Other","4",0.4,19276.8910295607,19111.7356329569
"All","4",0.5,135186.698267485,149503.1563908
"JP","4",0.5,35996.5570605613,42472.7914543273
"TA","4",0.5,24911.1212992713,28405.6115409587
"BS","4",0.5,45329.6657283788,48583.6683386519
"Other","4",0.5,19308.2712421698,19163.4276839582
"All","4",0.7,135589.047571734,150156.022199684
"JP","4",0.7,36068.7699218238,42739.92451751
"TA","4",0.7,25013.5998715742,28607.5507421925
"BS","4",0.7,45380.2299808509,48798.362255515
"Other","4",0.7,19371.0587662603,19269.3922997644
"All","4",0.9,136002.809592254,150827.936775752
"JP","4",0.9,36140.2840117251,43013.0801492107
"TA","4",0.9,25130.0552342666,28816.7903310611
"BS","4",0.9,45423.5480623487,49031.672204219
"Other","4",0.9,19432.6680858086,19377.3994560744
"All","4",1,136209.556650844,151169.091363513
"JP","4",1,36174.0815780528,43150.1669158463
"TA","4",1,25193.0356616731,28923.2439904745
"BS","4",1,45441.44374767,49154.8617346244
"Other","4",1,19462.6212316947,19431.6758214273
"All","4",1.1,136414.097498856,151512.84968277
"JP","4",1.1,36205.8511686745,43286.7320081459
"TA","4",1.1,25258.9827186963,29030.4547113637
"BS","4",1.1,45456.5398355596,49282.2749924264
"Other","4",1.1,19491.8462964441,19485.9083747765
"All","4",1.2,136615.194867777,151858.679374054
"JP","4",1.2,36235.2853622739,43422.1969431204
"TA","4",1.2,25327.8327581134,29138.0957812931
"BS","4",1.2,45468.8450021299,49413.8678008476
"Other","4",1.2,19520.280997208,19539.9606597876
"All","4",1.3,136812.007852113,152206.130849241
"JP","4",1.3,36262.3263411658,43556.0461676095
"TA","4",1.3,25399.6140062871,29245.8667597329
"BS","4",1.3,45478.571613678,49549.6282116145
"Other","4",1.3,19547.9206324655,19593.7258564118
"All","4",1.5,137191.687169535,152904.441760879
"JP","4",1.5,36310.3404842076,43817.1679969239
"TA","4",1.5,25552.5267894934,29460.7558832859
"BS","4",1.5,45492.1523092865,49833.6987303299
"Other","4",1.5,19601.099363587,19700.1181120717
